library,function,line,file
syft_proto.types.torch.v1.device_pb2.Device,DevicePB,282,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.parameter_pb2.Parameter,ParameterPB,337,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.proto.set_protobuf_id,set_protobuf_id,338,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.serde._bufferize,syft.serde.protobuf.serde._bufferize,339,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.serde._bufferize,syft.serde.protobuf.serde._bufferize,342,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.serde._unbufferize,syft.serde.protobuf.serde._unbufferize,356,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.proto.get_protobuf_id,get_protobuf_id,358,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.serde.protobuf.serde._unbufferize,syft.serde.protobuf.serde._unbufferize,360,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.script_module_pb2.ScriptModule,ScriptModulePB,400,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.script_function_pb2.ScriptFunction,ScriptFunctionPB,461,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.script_module_pb2.ScriptModule,ScriptModulePB,522,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.size_pb2.Size,SizePB,580,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.memory_format_pb2.MemoryFormat,MemoryFormatPB,634,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft_proto.types.torch.v1.dtype_pb2.TorchDType,TorchDTypePB,684,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\serde\protobuf\torch_serde.py
syft.generic.object_storage.ObjectStore,ObjectStore,108,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.workers.message_handler.BaseMessageHandler,BaseMessageHandler,110,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.generic.frameworks.remote.Remote,Remote,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.frameworks.torch.mpc.primitives.PrimitiveStorage,PrimitiveStorage,170,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.serialize,sy.serde.serialize,312,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.deserialize,sy.serde.deserialize,318,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.deserialize,sy.serde.deserialize,337,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.serialize,sy.serde.serialize,360,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,445,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.ForceObjectDeleteMessage,ForceObjectDeleteMessage,479,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,518,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.TensorCommandMessage.computation,TensorCommandMessage.computation,521,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.generic.pointers.pointer_tensor.PointerTensor,PointerTensor,532,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,536,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.ObjectMessage,ObjectMessage,588,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.ObjectRequestMessage,ObjectRequestMessage,604,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.IsNoneMessage,IsNoneMessage,784,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.GetShapeMessage,GetShapeMessage,797,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.hook.create_shape,sy.hook.create_shape,798,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.PlanCommandMessage,PlanCommandMessage,813,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.PlanCommandMessage,PlanCommandMessage,828,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.SearchMessage,SearchMessage,843,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.messaging.message.WorkerCommandMessage,WorkerCommandMessage,912,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,974,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,987,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,996,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._simplify,sy.serde.msgpack.serde._simplify,997,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,1004,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.VirtualWorker,sy.VirtualWorker,1006,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.serde.msgpack.serde._detail,sy.serde.msgpack.serde._detail,1007,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\base.py
syft.framework.is_inplace_method,sy.framework.is_inplace_method,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.framework.command_guard,sy.framework.command_guard,111,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.generic.frameworks.hook.hook_args.register_response,hook_args.register_response,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.generic.frameworks.hook.hook_args.register_response,hook_args.register_response,138,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.exceptions.ResponseSignatureError,ResponseSignatureError,142,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.generic.frameworks.hook.hook_args.register_response,hook_args.register_response,156,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,157,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.generic.abstract.hookable.map_chain_call,map_chain_call,202,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.exceptions.GetNotPermittedError,GetNotPermittedError,204,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.exceptions.ObjectNotFoundError,ObjectNotFoundError,217,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.exceptions.PlanCommandUnknownError,PlanCommandUnknownError,296,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\message_handler.py
syft.VirtualWorker,sy.VirtualWorker,37,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
syft.grid.exceptions.GridError,GridError,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
syft.grid.exceptions.GridError,GridError,82,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
syft.serde.protobuf.serde._bufferize,protobuf.serde._bufferize,162,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
syft.VirtualWorker,sy.VirtualWorker,174,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
syft.serde.protobuf.serde._unbufferize,protobuf.serde._unbufferize,175,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\model_centric_fl_worker.py
tf_encrypted.set_config,tfe.set_config,81,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.protocol.SecureNN,tfe.protocol.SecureNN,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.set_protocol,tfe.set_protocol,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.serving.QueueClient,tfe.serving.QueueClient,88,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.Session,tfe.Session,93,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.LocalConfig,tfe.LocalConfig,166,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
tf_encrypted.RemoteConfig,tfe.RemoteConfig,175,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\tfe.py
syft.workers.base.BaseWorker.simplify,BaseWorker.simplify,35,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\virtual.py
syft.workers.base.BaseWorker.detail,BaseWorker.detail,39,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\virtual.py
syft.workers.base.BaseWorker.force_simplify,BaseWorker.force_simplify,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\virtual.py
syft.workers.base.BaseWorker.force_detail,BaseWorker.force_detail,54,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\virtual.py
syft.messaging.message.SearchMessage,SearchMessage,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,87,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.deserialize,sy.serde.deserialize,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,125,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.deserialize,sy.serde.deserialize,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,168,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.deserialize,sy.serde.deserialize,177,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,197,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.messaging.message.TensorCommandMessage.computation,TensorCommandMessage.computation,204,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.generic.pointers.pointer_tensor.PointerTensor,PointerTensor,218,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,222,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,243,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,256,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.messaging.message.ObjectRequestMessage,ObjectRequestMessage,264,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,265,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.deserialize,sy.serde.deserialize,269,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.ID_PROVIDER.pop,sy.ID_PROVIDER.pop,283,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.messaging.message.ObjectRequestMessage,ObjectRequestMessage,287,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,289,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.deserialize,sy.serde.deserialize,291,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_client.py
syft.serde.serialize,sy.serde.serialize,124,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\workers\websocket_server.py
syft.generic.id_provider.IdProvider,IdProvider,137,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\syft\__init__.py
syft.grid.clients.data_centric_fl_client.DataCentricFLClient,sy.grid.clients.data_centric_fl_client.DataCentricFLClient,555,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.grid.clients.data_centric_fl_client.DataCentricFLClient,sy.grid.clients.data_centric_fl_client.DataCentricFLClient,565,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.VirtualWorker,sy.VirtualWorker,577,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.VirtualWorker,sy.VirtualWorker,602,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.PrivateGridNetwork,sy.PrivateGridNetwork,743,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.PrivateGridNetwork,sy.PrivateGridNetwork,745,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.BaseDataset,sy.BaseDataset,752,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.FederatedDataset,sy.FederatedDataset,757,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.FederatedDataLoader,sy.FederatedDataLoader,759,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.frameworks.torch.fl.utils.scale_model,scale_model,891,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.frameworks.torch.fl.utils.add_model,add_model,893,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.frameworks.torch.fl.utils.federated_avg,syft_fl_utils.federated_avg,897,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\torchlib\utils.py
syft.TorchHook,sy.TorchHook,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\train.py
torchlib.utils.setup_pysyft,setup_pysyft,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\gkaissis\PriMIA\train.py
crypten.communicator.get,mpc_comm.get,12,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
crypten.communicator.get,mpc_comm.get,13,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
crypten.save,crypten.save,17,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
crypten.communicator.get,mpc_comm.get,21,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
crypten.communicator.get,mpc_comm.get,22,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
crypten.load,crypten.load,26,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\hitimr\ML_2020\Ex3\ex3_lib\mpc_tests.py
