library,function,line,file,logging_type
logging.info,logging.info,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\custom_ptransform.py,Python logging
logging.info,logging.info,49,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\custom_ptransform.py,Python logging
logging.info,logging.info,75,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\custom_ptransform.py,Python logging
logging.info,logging.info,261,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\datastore_wordcount.py,Python logging
logging.warning,logging.warning,263,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\datastore_wordcount.py,Python logging
logging.info,logging.info,269,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\datastore_wordcount.py,Python logging
logging.warning,logging.warning,271,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\datastore_wordcount.py,Python logging
logging.info,logging.info,53,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\group_with_coder_test.py,Python logging
logging.info,logging.info,76,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\cookbook\group_with_coder_test.py,Python logging
logging.info,logging.info,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\flink\flink_streaming_impulse.py,Python logging
logging.info,logging.info,311,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets.py,Python logging
logging.info,logging.info,570,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets.py,Python logging
logging.debug,logging.debug,581,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets.py,Python logging
logging.info,logging.info,1359,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets.py,Python logging
logging.info,logging.info,1361,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets.py,Python logging
logging.info,logging.info,910,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets_test.py,Python logging
logging.info,logging.info,914,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\snippets\snippets_test.py,Python logging
logging.info,logging.info,50,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\streaming_wordcount_debugging.py,Python logging
logging.info,logging.info,65,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\streaming_wordcount_debugging.py,Python logging
logging.debug,logging.debug,56,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\streaming_wordcount_it_test.py,Python logging
logging.info,logging.info,114,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount.py,Python logging
logging.info,logging.info,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount.py,Python logging
logging.info,logging.info,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount_debugging.py,Python logging
logging.debug,logging.debug,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount_debugging.py,Python logging
logging.info,logging.info,116,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount_fnapi.py,Python logging
logging.info,logging.info,122,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\examples\wordcount_fnapi.py,Python logging
logging.info,logging.info,298,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,366,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,375,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,391,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,426,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.error,logging.error,437,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.fatal,logging.fatal,441,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,443,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,445,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.info,logging.info,446,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\apiclient.py,Python logging
logging.error,logging.error,92,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\auth.py,Python logging
logging.warning,logging.warning,155,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\auth.py,Python logging
logging.debug,logging.debug,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\auth.py,Python logging
logging.warning,logging.warning,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\auth.py,Python logging
logging.debug,logging.debug,115,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\gcp\auth.py,Python logging
logging.warning,logging.warning,34,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\internal\http_client.py,Python logging
logging.warning,logging.warning,48,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\avroio_test.py,Python logging
logging.info,logging.info,104,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.info,logging.info,124,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.info,logging.info,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.error,logging.error,269,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.error,logging.error,502,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.error,logging.error,550,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.error,logging.error,587,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\aws\s3io.py,Python logging
logging.info,logging.info,615,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.warning,logging.warning,801,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.warning,logging.warning,818,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.warning,logging.warning,840,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.warning,logging.warning,855,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.info,logging.info,951,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\bigquery.py,Python logging
logging.warning,logging.warning,73,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.info,logging.info,161,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.warning,logging.warning,167,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.info,logging.info,244,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.info,logging.info,264,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.warning,logging.warning,270,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.warning,logging.warning,297,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.debug,logging.debug,342,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\datastore\v1\datastoreio.py,Python logging
logging.info,logging.info,398,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcp\bigquery_tools.py,Python logging
logging.error,logging.error,381,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcsio.py,Python logging
logging.warning,logging.warning,522,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcsio.py,Python logging
logging.error,logging.error,535,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcsio.py,Python logging
logging.error,logging.error,758,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcsio.py,Python logging
logging.warn,logging.warn,793,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\gcsio.py,Python logging
logging.warning,logging.warning,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\io\tfrecordio_test.py,Python logging
logging.info,logging.info,159,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\pipeline.py,Python logging
logging.info,logging.info,77,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,122,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.warning,logging.warning,160,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,171,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,235,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,389,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,402,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,423,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,472,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,481,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,491,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,500,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.warn,logging.warn,505,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,609,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,624,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,631,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency.py,Python logging
logging.info,logging.info,504,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency_test.py,Python logging
logging.info,logging.info,506,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow\internal\dependency_test.py,Python logging
logging.info,logging.info,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow_runner.py,Python logging
logging.info,logging.info,124,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow_runner.py,Python logging
logging.info,logging.info,476,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\dataflow_runner.py,Python logging
logging.info,logging.info,55,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\a0x8o\drill\sdks\python\apache_beam\runners\experimental\python_rpc_direct\python_rpc_direct_runner.py,Python logging
